id,name,brand,base_name,screen_size,pixels_x,pixels_y,screen_surface,touchscreen,cpu,cpu_details,detachable_keyboard,discrete_gpu,gpu,os,os_details,ram,ssd,storage,weight,min_price,max_price
29201,"Acer Aspire 7 Casual Gaming Laptop, 15.6"" Full HD IPS Display, Intel 6-Core i7-8750H, NVIDIA GeForce GTX 1050Ti 4GB, 8GB DDR4, 128GB SSD + 1TB HDD, Fingerprint Reader, Windows 10 64bit, A715-72G-71CT",Acer,Acer Aspire 7 A715-72G,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1050 Ti,Windows,Windows 10 Home,8,128,1128,5.29,834.93,834.95
20089,"Dell Laptop - 7th Gen Intel Core i5, GTX 1060 6GB Graphics, 8GB Memory, 128GB SSD + 1TB HDD, 15.6"", Matte Black",Dell,Dell Inspiron 7577,15.6,1920,1080,Matte,0,Intel Core i5,Intel Core i5-7300HQ 2.5 GHz (7th gen Kaby Lake Quad-Core),0,1,NVIDIA GeForce GTX 1060,Windows,Windows 10 Home,8,128,1128,6.28,819.00,909.00
29631,"Sager NP7876 17.3 Inches Thin Bezel FHD 144Hz Gaming Laptop, Intel Core i7-9750H, RTX 2060 6GB DDR6, 32GB RAM, 500GB NVMe SSD 1TB HDD, Windows 10 Home",Other,Sager NP7876,17.3,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2060,Windows,Windows 10 Home,32,500,1500,5.9,1399.00,1499.00
29403,"Asus Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core M3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-DH384",Asus,Asus Chromebook C425TA,14,1920,1080,Matte,0,Intel Core m3,Intel Core m3-8100Y 1.1 GHz (8th gen Amber Lake Y Dual-Core with Hyper-Threading),0,0,Intel UHD 615,Chrome OS,Chrome OS,8,64,64,2.93,369.99,429.97
20284,"Dell XPS9360-1718SLV 13.3"" Laptop (7th Gen Intel Core i5, 8GB RAM, 128 GB SSD) Machined Aluminum Display Back & Base In Silver",Dell,Dell XPS 13 9360,13.3,1920,1080,Glossy,1,Intel Core i5,Intel Core i5-7200U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,8,128,128,2.9,799.00,799.00
25061,"Apple MacBook Air MD711LL/B 11.6in Widescreen LED Backlit HD Laptop, Intel Dual-Core i5 up to 2.7GHz, 4GB RAM, 128GB SSD, HD Camera, USB 3.0, 802.11ac, Bluetooth, Mac OS X (Renewed)",Apple,Apple MacBook Air 2014,11.6,1366,768,Glossy,0,Intel Core i5,Intel Core i5-4260U 1.4 GHz (4th gen Haswell Dual-Core with Hyper-Threading),0,0,Intel HD 5000,macOS,OS X Mavericks,4,128,128,2.38,339.99,399.00
23606,"Acer Nitro 5 15.6 Inch (Intel Core i5-7300HQ 2.50GHz, 8GB DDR4 , 256GB SSD,Red Backlit Keyboard, WiFi, Windows 10)",Acer,Acer Nitro 5,15.6,1920,1080,Matte,0,Intel Core i5,Intel Core i5-7300HQ 2.5 GHz (7th gen Kaby Lake Quad-Core),0,1,NVIDIA GeForce GTX 1050 Ti,Windows,Windows 10 Home,8,256,256,5.95,705.98,748.00
16465,"Microsoft Surface Pro (5th Gen) (Intel Core i5, 8GB RAM, 256GB)",Microsoft,Microsoft Surface Pro (5th Generation),12.3,2736,1824,Glossy,1,Intel Core i5,Intel Core i5-7300U 2.6 GHz (7th gen Kaby Lake Dual-Core),0,0,Intel HD 620,Windows,Windows 10,8,256,256,1.7,734.99,740.00
30998,"MSI GF63 THIN 9RCX-818 15.6"" Gaming Laptop, Thin Bezel, Intel Core i7-9750H, NVIDIA GeForce GTX 1050 Ti, 8GB, 256GB NVMe SSD",MSI,MSI GF63 THIN 9RCX,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1050 Ti,Windows,Windows 10 Home,8,256,256,4.1,649.00,848.00
25262,"EVOO EV-C-125-3-SL 12.5"" HD Ultra Slim Laptop, Intel Celeron Quad Core CPU, 3GB RAM, 32GB Storage, Fingerprint Scanner, Silver",Other,EVOO EV-C-125-3-SL,12.5,1366,768,,0,Intel Celeron,Intel Celeron 1.44 GHz (Apollo Lake Quad-Core),0,0,Intel HD 4000,Windows,Windows 10 Home,3,32,32,2.42,165.05,165.05
27417,"Asus ROG Zephyrus S GX701 (2019) Gaming Laptop, 17.3â€ 144Hz Pantone Validated Full HD IPS, GeForce RTX 2070, Intel Core i7-9750H, 16GB DDR4, 1TB PCIe Nvme SSD Hyper Drive, Windows 10 Home",Asus,Asus ROG Zephyrus GX701GW,17.3,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2070,Windows,Windows 10 Home,16,1000,1000,5.73,2299.97,2499.97
17473,"HP 15.6"" HD Touchscreen Laptop Computer PC, 7th Gen Intel Kaby Lake Dual Core i5-7200U 2.5Ghz CPU, 8GB DDR4 RAM, 1TB HDD, DVDRW, USB 3.1, HDMI, WIFI, Webcam, Rj-45, Windows 10 Home",HP,HP 15-ay103dx,15.6,1366,768,Glossy,1,Intel Core i5,Intel Core i5-7200U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10,8,0,1000,4.73,498.56,520.00
31197,"Prostar NH58RAQ 15.6 Inches FHD IPS, Intel i7-9750H, NVIDIA GTX 1650, 32GB 2666Mhz DDR4, 500GB NVMe SSD, 1TB SSD, Windows 10 Home, Slim Bezel Gaming Laptop, 1-Year Warranty",Other,Prostar NH58RAQ,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1650,Windows,Windows 10 Home,32,500,1500,4.85,1319.00,1319.00
18832,"Dell i3567-5185BLK-PUS Inspiron, 15.6"" Laptop, (7th Gen Core i5 (up to 3.10 GHz), 8GB, 1TB HDD) Intel HD Graphics 620, Black",Dell,Dell Inspiron i3567,15.6,1366,768,Glossy,0,Intel Core i5,Intel Core i5-7200U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,8,0,1000,4.95,498.00,498.00
28646,"2019 Dell Inspiron 15 5000 5570 15.6"" Full HD Touchscreen (1920x1080) Laptop (Intel Quad-Core i5-8250U, 16GB DDR4, 500GB M.2 SSD+1TB HDD) HDMI, 802.11 AC WiFi, Ethernet, Bluetooth, Windows 10",Dell,Dell Inspiron 5570,15.6,1920,1080,Glossy,1,Intel Core i5,Intel Core i5-8250U 1.6 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,16,512,1512,4.8,661.00,675.00
22980,Microsoft Surface Book 1TB I7 16GB W/GPU 2YN-00001,Microsoft,Microsoft Surface Book,13.5,3000,2000,Glossy,1,Intel Core i7,Intel Core i7-6600U 2.6 GHz (6th gen Skylake Dual-Core with Hyper-Threading),1,1,NVIDIA GeForce,Windows,Windows 10 Pro,16,1000,1000,3.34,1299.81,1300.00
19857,"HP Flagship 15.6 15-ay191ms HD Touchscreen Signature Laptop (Intel Core i3-7100u 2.40 GHz, 8 GB DDR4 Memory, 1 TB HDD, DVD Burner, HDMI, HD Webcam, Bluetooth, Win 10)",HP,HP 15-ay191ms,15.6,1366,768,Glossy,1,Intel Core i3,Intel Core i3-7100U 2.4 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,8,0,1000,4.6,497.88,519.00
20286,"Microsoft Surface Book PA9-00001 Laptop (Windows 10 Pro 64-bit, Intel Core i7, 13.5"" LCD Screen, Storage: 1 TB, RAM: 16 GB) Black/Silver",Microsoft,Microsoft Surface Book,13.5,3000,2000,Glossy,1,Intel Core i7,Intel Core i7-6600U 2.6 GHz (6th gen Skylake Dual-Core with Hyper-Threading),0,1,NVIDIA GeForce 940M,Windows,Windows 10 Pro,16,1000,1000,3.34,1329.00,1428.81
24431,"ASUS VivoBook S Ultra Thin and Portable Laptop, Intel Core i5-8250U processor, 8GB DDR4 RAM, 256GB SSD, 15.6â€ FHD WideView Display, ASUS NanoEdge Bezel, S510UA-DS51",Asus,Asus VivoBook S510UA,15.6,1920,1080,Matte,0,Intel Core i5,Intel Core i5-8250U 1.6 GHz (8th gen Quad-Core Kaby Lake R with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,256,256,3.7,535.00,588.00
25738,Dell Inspiron 15.6 Inch HD Touchscreen Flagship High Performance Laptop PC | Intel Core i5-7200U | 8GB Ram | 256GB SSD | Bluetooth | WiFi | Windows 10 (Black),Dell,Dell Inspiron 3567,15.6,1366,768,Glossy,1,Intel Core i5,Intel Core i5-7200U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,8,256,256,5.07,443.88,444.00
26131,"MSI GS63VR Stealth Pro-230 15.6"" Ultra Thin and Light Gaming Laptop Intel Core i7-7700HQ GTX 1060 16GB 256GB NVMe SSD + 2TB VR Ready - Metal Chassis",MSI,MSI GS63VR Stealth Pro,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-7700HQ 2.8 GHz (7th gen Kaby Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1060,Windows,Windows 10 Home,16,256,2256,3.96,1999.11,1999.11
18660,"Microsoft Surface Book 256GB with Performance Base (2.6GHz Core i7, 8GB RAM, 13.5 Inch TouchScreen, 16 Hour Battery) Version",Microsoft,Microsoft Surface Book,13.5,3000,2000,Glossy,1,Intel Core i7,Intel Core i7-6600U 2.6 GHz (6th gen Skylake Dual-Core with Hyper-Threading),1,1,NVIDIA GeForce GTX 965M,Windows,Windows 10 Pro,8,256,256,3.63,729.00,949.99
26964,"Microsoft Surface Pro (Intel Core i7, 16GB RAM, 512GB) - Newest Version (Renewed)",Microsoft,Microsoft Surface Pro (5th Generation),12.3,2736,1824,Glossy,1,Intel Core i7,Intel Core i7-7660U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),1,0,Intel Iris Plus 640,Windows,Windows 10 Pro,16,512,512,1.73,975.82,999.66
28487,"Tablet with Keyboard 11.6 Inch Windows 10 Tablet, 2 in 1 Touch Screen Laptop, 6GB+64GB,Jumper EZpad 6 Pro Quad Core Processor",Jumper,Jumper EZPad 6 Pro,11.6,1920,1080,Glossy,1,Intel Atom,Intel Atom x7-E3950 1.6 GHz (Apollo Lake Quad-Core),1,0,Intel HD 505,Windows,Windows 10 Home,6,64,64,1.54,249.90,249.90
9285,"Dell Inspiron 15.6-Inch Laptop (Intel Core i3-5015U Processor, 6GB RAM, 1TB HDD, Windows 10 Home 64-bit)",Dell,Dell i3558-9136BLK,15.6,1366,768,Glossy,1,Intel Core i3,Intel Core i3-5015U 2.1 GHz (5th gen Broadwell Dual-Core with Hyper-Threading),0,0,Intel HD 4400,Windows,Windows 10,6,0,1000,4.85,479.99,479.99
20515,"ASUS 2-in-1 13.3"" Full HD Touchscreen Convertible Laptop PC, Intel Core i5-7200U 2.50 GHz, 6GB DDR4 RAM 1TB HDD Intel HD Graphics 520 Backlit Keyboard HDMI WIFI Webcam NO DVD Windows 10",Asus,Asus Q304UA,13.3,1920,1080,Glossy,1,Intel Core i5,Intel Core i5-7200U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,6,0,1000,3.31,479.00,479.00
3841,"ASUS X551MAV-RCLN06 Laptop (Windows 8, Intel Celeron N2830 2.16GHz, 15"" LCD Screen, Storage: 500 GB, RAM: 4 GB) Black",Asus,ASUS X551,15.6,1366,768,Glossy,0,Intel Celeron,Intel Celeron N2830 2.16 GHz (Bay Trail Dual-Core),0,0,Intel HD,Windows,Windows 8.1,4,0,500,4.7,349.00,349.00
9719,"Lenovo ideapad 300 80Q70021US 15.6-Inch Laptop (Intel Core i5 6200U, 8 GB RAM, 1TB HDD, Windows 10)",Lenovo,Lenovo Ideapad 300 80Q70021US,15.6,1366,768,,0,Intel Core i5,Intel Core i5-6200U 2.3 GHz (6th gen Skylake Dual-Core with Hyper-Threading),0,0,Intel HD 520,Windows,Windows 10,8,0,1000,5.06,649.00,649.00
14070,"Microsoft Surface Pro 3 (256 GB, Intel Core i7, Windows 8.1) - Free Windows 10 Upgrade",Microsoft,Microsoft Surface Pro 3,12,2160,1440,Glossy,1,Intel Core i7,Intel Core i7-4650U 1.7 GHz (4th gen Haswell Dual-Core with Hyper-Threading),0,0,Intel HD 5000,Windows,Windows 8.1,8,256,256,1.76,999.99,999.99
24014,"Asus ROG Strix Hero II Gaming Laptop, 15.6â€ 144Hz IPS Type, NVIDIA GeForce GTX 1060 6GB GDDR5, Intel Core i7-8750H Processor, 16GB DDR4, 256GB Pcie SSD + 1TB Hdd, RGB, Windows 10 Home - GL504GM-DS74",Asus,Asus ROG Strix Hero II,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1060,Windows,Windows 10,16,256,1256,5.29,1294.00,1358.00
4066,"Samsung Chromebook XE303C12-A01 11.6-inch, Exynos 5250, 2GB RAM, 16GB SSD, Silver (Renewed)",Samsung,"Samsung Chromebook (Wi-Fi, 11.6-Inch)",11.6,1366,768,Matte,0,Samsung Exynos,Samsung Exynos 5250 1.7 GHz (Dual-Core),0,0,Intel HD,Chrome OS,Chrome OS,2,16,16,2.43,69.99,76.00
17467,"ASUS VivoBook Thin and Light Gaming Laptop, 15.6"" Full HD, Intel Core i7-7700HQ Processor, 16GB DDR4 RAM, 256GB SSD+1TB HDD, GeForce GTX 1050 4GB, backlit Keys - M580VD-EB76",Asus,Asus VivoBook (M580VD-EB76),15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-7700HQ 2.8 GHz (7th gen Kaby Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1050,Windows,Windows 10,16,256,1256,5.1,938.00,938.00
6973,"Dell XPS13 13.3-Inch Full HD WLED Backlit Infinity Display Ultrabook (2.2GHz 5th Generation Intel Core i5-5200U Processor, 4GB DDR3 RAM, 128GB SSD, Windows 8.1) (Renewed)",Dell,Dell XPS13 with matte display,13.3,1920,1080,Matte,0,Intel Core i5,Intel Core i5-5200U 2.20 GHz (5th gen Broadwell Dual-Core with Hyper-Threading),0,0,Intel HD 5500,Windows,Windows 8.1,4,128,128,2.6,849.88,849.88
7077,"Lenovo - G50 15.6"" Laptop - Intel Core i3-4030U (3M Cache, 1.90 GHz) - 4GB Memory - 1TB Hard Drive - Black G50 80L000ALUS",Lenovo,Lenovo G50 80L000ALUS,15.6,1366,768,glossy,0,Intel Core i3,Intel Core i3-4030U 1.9 GHz (4th gen Haswell Dual-Core with Hyper-Threading),0,0,Intel HD,Windows,Windows 8.1,4,0,1000,4.63,439.88,439.88
25057,"ASUS VivoBook F510UA Thin and Lightweight 15.6â€ FHD WideView NanoEdge Laptop, Intel Core i5-7200U 2.5GHz, 8GB DDR4 RAM, 1TB HDD, USB Type-C, Fingerprint Reader, Windows 10 â€“ F510UA-AH50",Asus,Asus VivoBook F510UA,15.6,1920,1080,Matte,0,Intel Core i5,Intel Core i5-7200U 2.5 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,8,0,1000,3.7,589.99,589.99
28047,"Razer Blade 15 Gaming Laptop 2019: Intel Core i7-9750H 6 Core, NVIDIA GeForce RTX 2060, 15.6"" FHD 1080p 144Hz, 16GB RAM, 512GB SSD, CNC Aluminum, Chroma RGB Lighting, Thunderbolt 3",Razer,Razer Blade 15,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2060,Windows,Windows 10 Home,16,512,512,4.63,1799.99,1999.99
6345,"Lenovo - Yoga 2 2-in-1 11.6"" Touch-Screen Laptop - Intel Core i5 - 4GB Memory - 128GB Solid State Drive - Windows 8.1 - Silver",Lenovo,Lenovo Yoga 2,11.6,1920,1200,Glossy,1,Intel Core i5,Intel Core i5-4202Y 1.6 GHz (4th gen Haswell Dual-Core with Hyper-Threading),0,0,Intel HD 4200,Windows,Windows 8.1,4,128,128,3.06,779.99,779.99
20291,"Dell i5770-5463SLV-PUS Inspiron - 8th Gen Intel Core i5 - 8GB Memory - 1TB Hard Drive - Intel UHD Graphics 620, 17.3"" HD+LED Display, Platinum Silver",Dell,Dell Inspiron 5570,17.3,1600,900,Matte,0,Intel Core i5,Intel Core i5-8250U 1.6 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,0,1000,6.39,769.99,779.99
10814,"Acer Aspire ES 15, 15.6"" HD, Intel Core i3-6100U, 4GB DDR3L, 1TB HDD, Windows 10 Home, ES1-572-31KW",Acer,Acer Aspire ES1-572-31KW,15.6,1366,768,Glossy,0,Intel Core i3,Intel Core i3-6100U 2.3 GHz (6th gen Skylake Dual-Core with Hyper-Threading),0,0,Intel HD 520,Windows,Windows 10,4,0,1000,5.29,449.99,449.99
21468,"Lenovo - 310-15ABR 15.6"" Laptop - AMD A12-Series - 8GB Memory - 1TB Hard Drive",Lenovo,Lenovo IdeaPad 310,15.6,1366,768,Glossy,0,AMD A12,AMD A12-9700P 2.5 GHz (7th gen Bristol Ridge Quad-Core),0,0,AMD Radeon R7,Windows,Windows 10 Home,8,0,1000,4.85,412.00,484.00
24846,"Dell Inspiron 15 Intel Core i3-7130U 8GB 1TB HDD 15.6"" HD LED Windows 10 Laptop",Dell,Dell Inspiron 3567,15.6,1366,768,Glossy,0,Intel Core i3,Intel Core i3-7130U 2.7 GHz (7th gen Kaby Lake Dual-Core with Hyper-Threading),0,0,Intel HD 620,Windows,Windows 10 Home,8,0,1000,5.07,368.00,378.98
31193,"2019 Dell Inspiron 14"" Laptop Computer| 10th Gen Intel Quad-Core i5 1035G4 Up to 3.7GHz| 4GB DDR4 RAM| 128GB PCIe SSD| Intel Iris Plus Graphics| 802.11ac WiFi| Bluetooth 4.1| USB 3.1| HDMI| Windows 10",Dell,Dell Inspiron 3493,14,1366,768,Matte,0,Intel Core i5,Intel Core i5-1035G4 1.1 GHz (10th gen Ice Lake Quad-Core with Hyper-Threading),0,0,Intel Iris Plus,Windows,Windows 10 Home,4,128,128,3.77,318.00,328.94
22555,"Razer Blade Stealth 13.3"" QHD+ Touchscreen Ultrabook Laptop - 8th Generation Intel Quad-Core i7-8550U - 16GB RAM - 256GB SSD - Windows 10 - CNC Aluminum - Black",Razer,Razer Blade Stealth,13.3,3200,1800,Glossy,1,Intel Core i7,Intel Core i7-8550U 1.8 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,16,256,256,2.98,1198.00,1198.00
21467,"2018 HP Flagship High Performance 15.6 inch HD Laptop PC, Intel 8th Gen Core i5-8250U Quad-Core, 12GB DDR4, 2TB HDD, DVD, WIFI, Bluetooth, Windows 10, Jet Black",HP,HP,15.6,1366,768,Glossy,0,Intel Core i5,Intel Core i5-8250U 1.6 GHz (8th gen Kaby Lake R Quad-Core with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,12,0,2000,4.3,545.37,559.00
10687,Lenovo 110-15IBR 80T7000HUS - 15.6 HD - Intel Celeron N3060 - 4GB - 500GB HDD - Black,Lenovo,Lenovo IdeaPad,15.6,1366,768,,0,Intel Celeron,Intel Celeron N3060 1.6 GHz (Braswell Dual-Core),0,0,Intel HD 400,Windows,Windows 10,4,0,500,4.85,259.99,264.99
27581,"New ASUS VivoBook 2 in 1 Flip 14"" FHD LCD Touchscreen Laptop Computer, Intel Pentium N5000 up to 2.7GHz, 4GB LPDDR4, 64GB eMMC, Bluetooth, Webcam, Micro HDMI, Fingerprint Reader, Window 10 in S Mode",Asus,Asus VivoBook Flip TP401MA,14,1920,1080,Glossy,1,Intel Pentium,Intel Pentium Silver N5000 1.1 GHz (Gemini Lake Quad-Core),0,0,Intel UHD 605,Windows,Windows 10 S,4,64,64,3.3,409.00,409.00
30289,"Acer Aspire 5 Slim Laptop, 15.6"" Full HD IPS Display, 8th Gen Intel Core i7-8565U, NVIDIA GeForce MX250, 12GB DDR4, 512GB PCIe Nvme SSD, Windows 10 Home, A515-54G-73WC",Acer,Acer Aspire 5 A515-54G,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8565U 1.8 GHz (8th gen Whiskey Lake Quad-Core with Hyper-Threading),0,1,NVIDIA GeForce MX250,Windows,Windows 10 Home,12,512,512,3.97,738.00,739.00
30751,"2020 HP 15 15.6"" HD Touchscreen Premium Laptop - 10th Gen Intel Core i5-1035G1, 16GB DDR4, 512GB SSD, USB Type-C, HDMI, Windows 10 - Silver W",HP,HP 15-dy1751ms,15.6,1366,768,Glossy,1,Intel Core i5,Intel Core i5-1035G1 1.0 GHz (10th gen Ice Lake Quad-Core with Hyper-Threading),0,0,Intel UHD,Windows,Windows 10 Home,16,512,512,3.75,521.38,528.00
29412,"Dell Latitude 14 7000 Series E7470 Ultrabook, 14.0inch HD Anti-Glare LCD, Intel Core i7-6600U, 8 GB DDR4, 256 GB SSD, Windows 10 Pro (Renewed)",Dell,Dell Latitude E7470,14,1366,768,Matte,0,Intel Core i7,Intel Core i7-6600U 2.6 GHz (6th gen Skylake Dual-Core with Hyper-Threading),0,0,Intel HD 520,Windows,Windows 10 Pro,8,256,256,3.13,379.99,454.00
30755,"Microsoft Surface Laptop 3 â€“ 13.5"" Touch-Screen â€“ Intel Core i5 - 8GB Memory - 128GB Solid State Drive (Latest Model) â€“ Platinum with Alcantara",Microsoft,Microsoft Surface Laptop 3,13.5,2256,1504,Glossy,1,Intel Core i5,Intel Core i5-1035G7 1.2 GHz (10th gen Ice Lake Quad-Core with Hyper-Threading),0,0,Intel Iris Plus,Windows,Windows 10 Home,8,128,128,2.79,798.00,929.00
28977,"Asus ROG Strix Scar III (2019) Gaming Laptop, 15.6â€ 240Hz IPS Type FHD, NVIDIA GeForce RTX 2060, Intel Core i7-9750H, 16GB DDR4, 1TB PCIe Nvme SSD, Per-Key RGB KB, Windows 10, G531GV-DB76",Asus,Asus ROG Strix Scar III,15.6,1920,1080,Matte,0,Intel Core i7,Intel Core i7-9750H 2.6 GHz (9th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce RTX 2060,Windows,Windows 10 Home,16,1000,1000,5.7,1684.03,1798.98
7269,"2016 HP Stream 13.3"" HD Laptop - Intel Dual-Core N3050 up to 2.16GHz, 2GB RAM, 32GB eMMC, 1-yr Office 365 Included, DTS Studio Sound, WLAN, Bluetooth, Webcam, Windows 10",HP,HP Stream 13,13.3,1366,768,matte,0,Intel Celeron,,0,0,Intel HD,Windows,Windows 10,2,32,32,3.42,298.00,298.00
29847,"Acer Chromebook 15, Intel Atom X5-E8000 Quad-Core Processor, 15.6"" HD, 4GB LPDDR3, 16GB eMMC, CB3-532-108H",Acer,Acer Chromebook 15 CB3-532,15.6,1366,768,Matte,0,Intel Atom,Intel Atom x5-E8000 1.04 GHz (Quad-Core),0,0,Intel HD,Chrome OS,Chrome OS,4,16,16,4.3,197.97,197.99
10818,"HP Stream Laptop PC 11-y020nr (Intel Celeron N3060, 4 GB RAM, 32 GB eMMC) with Office 365 Personal for one Year",HP,HP Stream 11,11.6,1366,768,Matte,0,Intel Celeron,Intel Celeron N3060 1.6 GHz (Braswell Dual-Core),0,0,Intel HD 400,Windows,Windows 10,4,32,32,2.57,188.38,199.99
9181,"Dell Inspiron i5559-3347SLV 15.6 Inch Laptop (Intel Core i5, 8 GB RAM, 1 TB HDD, Silver Matte)",Dell,Dell Inspiron i5559-3347SLV,15.6,1366,768,Glossy,0,Intel Core i5,Intel Core i5-6200U 2.3 GHz (6th gen Skylake Dual-Core with Hyper-Threading),0,0,Intel HD,Windows,Windows 10,8,0,1000,5.4,545.00,545.00
15335,"Asus 14 inch FHD (1920 x 1080) Portable Laptop, Intel Dual-Core Processor up to 2.48GHz, 4GB RAM, 32GB eMMC, HDMI, VGA, Webcam, Bluetooth, WiFi, Windows 10",Asus,Asus 14 Eeebook,14,1920,1080,Glossy,0,Intel Celeron,Intel Celeron N3060 1.6 GHz (Braswell Dual-Core),0,0,Intel HD 400,Windows,Windows 10,4,32,32,3.2,299.00,299.00
23619,"Lenovo Yoga 730 13 - 13.3"" Touch FHD - i5-8250u - 8GB - 256GB SSD - Platinum",Lenovo,Lenovo Yoga 730,13.3,1920,1080,Glossy,1,Intel Core i5,Intel Core i5-8250U 1.6 GHz (8th gen Quad-Core Kaby Lake R with Hyper-Threading),0,0,Intel UHD 620,Windows,Windows 10 Home,8,256,256,2.62,580.00,608.98
20745,"Dell Inspiron 15 3000 i3552-4042BLK Laptop (Windows 10, Intel Celeron N3050, 15.6"" LED-lit Screen, Storage: 500 GB, RAM: 4 GB) Black",Dell,Dell Inspiron 3552,15.6,1366,768,Glossy,0,Intel Celeron,Intel Celeron N3050 1.6 GHz (Braswell Dual-Core),0,0,Intel HD,Windows,Windows 10 Home,4,0,500,4.9,299.00,299.00
11676,"Lenovo ThinkPad P50 20En 15.6"" Notebook, 16 GB RAM, 256 GB SSD, NVIDIA Quadro M2000M, Black (20EN001SUS)",Lenovo,Lenovo Thinkpad P50 20EN001SUS,15.6,1920,1080,Matte,0,Intel Xeon,Intel Xeon E3-1505M v5 2.8 GHz (6th gen Skylake Quad-Core with Hyper-Threading),0,1,NVIDIA Quadro M1000M,Windows,Windows 7,16,256,256,5.6,2099.50,2099.50
27244,"Acer Predator Helios 300 PH317-52-77A4 Gaming Laptop, Intel Core i7-8750H, GeForce GTX 1060 Overclockable Graphics, 17.3"" 144Hz Full HD, 16GB DDR4, 256GB PCIe NVMe SSD, 1TB HDD, VR Ready",Acer,Acer Predator Helios 300 PH317-52,17.3,1920,1080,Matte,0,Intel Core i7,Intel Core i7-8750H 2.2 GHz (8th gen Coffee Lake Hexa-Core with Hyper-Threading),0,1,NVIDIA GeForce GTX 1060,Windows,Windows 10 Home,16,256,1256,6.61,1999.11,1999.11
29410,"Newest Acer R11 11.6"" Convertible 2-in-1 HD IPS Touchscreen Chromebook - Intel Quad-Core Celeron N3150 1.6GHz, 4GB RAM, 32GB SSD, 802.11AC, Bluetooth, HD Webcam, HDMI, USB 3.0, 10-Hour Battery",Acer,Acer Chromebook R11,11.6,1366,768,Glossy,1,Intel Celeron,Intel Celeron N3150 1.6 GHz (Braswell Quad-Core),0,0,Intel HD,Chrome OS,Chrome OS,4,32,32,2.76,256.35,262.98
18656,"Acer Aspire 1, 14"" Full HD, Intel Celeron N3450, 4GB RAM, 32GB Storage, Windows 10 Home, A114-31-C4HH",Acer,Acer Aspire 1,14,1920,1080,,0,Intel Celeron,Intel Celeron N3450 1.1 GHz (Apollo Lake Quad-Core),0,0,Intel HD 500,Windows,Windows 10,4,32,32,3.64,219.99,295.99
